track,variant,unit,year,band,females
C,B-taper_hold_A1-blend,Arunachal Pradesh,2006,20-24,54326.84872276999
C,B-taper_hold_A1-blend,Arunachal Pradesh,2007,20-24,56572.612461817116
C,B-taper_hold_A1-blend,Arunachal Pradesh,2008,20-24,58818.9062428845
C,B-taper_hold_A1-blend,Arunachal Pradesh,2009,20-24,61182.533452956115
C,B-taper_hold_A1-blend,Arunachal Pradesh,2010,20-24,63647.70025112889
C,B-taper_hold_A1-blend,Arunachal Pradesh,2011,20-24,66206.72089241611
C,B-taper_hold_A1-blend,Arunachal Pradesh,2012,20-24,66813.61772626595
C,B-taper_hold_A1-blend,Arunachal Pradesh,2013,20-24,67466.83216724965
C,B-taper_hold_A1-blend,Arunachal Pradesh,2014,20-24,67944.58595373946
C,B-taper_hold_A1-blend,Arunachal Pradesh,2015,20-24,68544.47559374696
C,B-taper_hold_A1-blend,Arunachal Pradesh,2016,20-24,69038.17929020354
C,B-taper_hold_A1-blend,Arunachal Pradesh,2017,20-24,69658.88350121182
C,B-taper_hold_A1-blend,Arunachal Pradesh,2018,20-24,70197.8223828083
C,B-taper_hold_A1-blend,Arunachal Pradesh,2019,20-24,70857.36059787024
C,B-taper_hold_A1-blend,Arunachal Pradesh,2020,20-24,71431.11012519755
C,B-taper_hold_A1-blend,Arunachal Pradesh,2021,20-24,72270.92347758547
C,B-taper_hold_A1-blend,Arunachal Pradesh,2022,20-24,73413.68729063726
C,B-taper_hold_A1-blend,Arunachal Pradesh,2023,20-24,74214.95099201583
C,B-taper_hold_A1-blend,Arunachal Pradesh,2024,20-24,74848.93793237997
C,B-taper_hold_A1-blend,Arunachal Pradesh,2025,20-24,75269.35360865125
C,B-taper_hold_A1-blend,Arunachal Pradesh,2026,20-24,75284.64997498198
C,B-taper_hold_A1-blend,Arunachal Pradesh,2027,20-24,74966.57862898045
C,B-taper_hold_A1-blend,Arunachal Pradesh,2028,20-24,74474.2595954204
C,B-taper_hold_A1-blend,Arunachal Pradesh,2029,20-24,74225.39215532651
C,B-taper_hold_A1-blend,Arunachal Pradesh,2030,20-24,74163.80420571311
C,B-taper_hold_A1-blend,Arunachal Pradesh,2031,20-24,74098.87792571429
C,B-taper_hold_A1-blend,Arunachal Pradesh,2032,20-24,74063.54071394596
C,B-taper_hold_A1-blend,Arunachal Pradesh,2033,20-24,74178.3479721177
C,B-taper_hold_A1-blend,Arunachal Pradesh,2034,20-24,74024.0752711183
C,B-taper_hold_A1-blend,Arunachal Pradesh,2035,20-24,73382.59224166098
C,B-taper_hold_A1-blend,Arunachal Pradesh,2036,20-24,72888.39691422431
C,B-taper_hold_A1-blend,Arunachal Pradesh,2037,20-24,72559.47992635267
C,B-taper_hold_A1-blend,Arunachal Pradesh,2038,20-24,71926.86981101595
C,B-taper_hold_A1-blend,Arunachal Pradesh,2039,20-24,71632.80807415686
C,B-taper_hold_A1-blend,Arunachal Pradesh,2040,20-24,71599.98704725315
C,B-taper_hold_A1-blend,Arunachal Pradesh,2041,20-24,71126.2160172347
C,B-taper_hold_A1-blend,Arunachal Pradesh,2042,20-24,70495.68714265716
C,B-taper_hold_A1-blend,Arunachal Pradesh,2043,20-24,70257.45003417418
C,B-taper_hold_A1-blend,Arunachal Pradesh,2044,20-24,69869.84480800838
C,B-taper_hold_A1-blend,Arunachal Pradesh,2045,20-24,69735.46298585199
C,B-taper_hold_A1-blend,Arunachal Pradesh,2046,20-24,69909.61050745384
C,B-taper_hold_A1-blend,Arunachal Pradesh,2047,20-24,70132.48875073352
C,B-taper_hold_A1-blend,Arunachal Pradesh,2048,20-24,70308.59019443899
C,B-taper_hold_A1-blend,Arunachal Pradesh,2049,20-24,70436.42669277407
C,B-taper_hold_A1-blend,Arunachal Pradesh,2050,20-24,70515.48668053422
C,B-taper_hold_A1-blend,Arunachal Pradesh,2051,20-24,70587.8652371797
C,B-taper_hold_A1-blend,Arunachal Pradesh,2052,20-24,70610.44433974498
C,B-taper_hold_A1-blend,Arunachal Pradesh,2053,20-24,70575.55914547252
C,B-taper_hold_A1-blend,Arunachal Pradesh,2054,20-24,70506.75333231894
C,B-taper_hold_A1-blend,Arunachal Pradesh,2055,20-24,70386.20596789458
C,B-taper_hold_A1-blend,Arunachal Pradesh,2056,20-24,70209.93709264994
C,B-taper_hold_A1-blend,Arunachal Pradesh,2057,20-24,69988.18448637817
C,B-taper_hold_A1-blend,Arunachal Pradesh,2058,20-24,69731.39468804168
C,B-taper_hold_A1-blend,Arunachal Pradesh,2059,20-24,69416.41981819546
C,B-taper_hold_A1-blend,Arunachal Pradesh,2060,20-24,69052.85751048292
C,B-taper_hold_A1-blend,Arunachal Pradesh,2061,20-24,68667.46680166041
C,B-taper_hold_A1-blend,Arunachal Pradesh,2062,20-24,68248.19012393114
C,B-taper_hold_A1-blend,Arunachal Pradesh,2063,20-24,67807.28426999753
C,B-taper_hold_A1-blend,Arunachal Pradesh,2064,20-24,67372.037712472
C,B-taper_hold_A1-blend,Arunachal Pradesh,2065,20-24,66938.56859995303
C,B-taper_hold_A1-blend,Arunachal Pradesh,2066,20-24,66474.70637643836
C,B-taper_hold_A1-blend,Arunachal Pradesh,2067,20-24,66031.2710411378
C,B-taper_hold_A1-blend,Arunachal Pradesh,2068,20-24,65593.1591625153
C,B-taper_hold_A1-blend,Arunachal Pradesh,2069,20-24,65168.97546067365
C,B-taper_hold_A1-blend,Arunachal Pradesh,2070,20-24,64762.491078492894
C,B-taper_hold_A1-blend,Arunachal Pradesh,2071,20-24,64391.99103900011
C,B-taper_hold_A1-blend,Arunachal Pradesh,2072,20-24,64050.27063635443
C,B-taper_hold_A1-blend,Arunachal Pradesh,2073,20-24,63729.95456671956
C,B-taper_hold_A1-blend,Arunachal Pradesh,2074,20-24,63437.280208432465
C,B-taper_hold_A1-blend,Arunachal Pradesh,2075,20-24,63132.77776947163
C,B-taper_hold_A1-blend,Arunachal Pradesh,2076,20-24,62840.01851130962
C,B-taper_hold_A1-blend,Arunachal Pradesh,2077,20-24,62572.97852057989
C,B-taper_hold_A1-blend,Arunachal Pradesh,2078,20-24,62327.20900032142
C,B-taper_hold_A1-blend,Arunachal Pradesh,2079,20-24,62077.44056470106
C,B-taper_hold_A1-blend,Arunachal Pradesh,2080,20-24,61837.0522397081
C,B-taper_hold_A1-blend,Arunachal Pradesh,2081,20-24,61586.238390852086
C,B-taper_hold_A1-blend,Arunachal Pradesh,2082,20-24,61294.542251008075
C,B-taper_hold_A1-blend,Arunachal Pradesh,2083,20-24,60996.11555533216
C,B-taper_hold_A1-blend,Arunachal Pradesh,2084,20-24,60684.603897227025
C,B-taper_hold_A1-blend,Arunachal Pradesh,2085,20-24,60371.483526976146
C,B-taper_hold_A1-blend,Arunachal Pradesh,2086,20-24,60034.12984665345
C,B-taper_hold_A1-blend,Arunachal Pradesh,2087,20-24,59699.871617965626
C,B-taper_hold_A1-blend,Arunachal Pradesh,2088,20-24,59335.19547066777
C,B-taper_hold_A1-blend,Arunachal Pradesh,2089,20-24,58951.365946783866
C,B-taper_hold_A1-blend,Arunachal Pradesh,2090,20-24,58531.45685968987
C,B-taper_hold_A1-blend,Arunachal Pradesh,2091,20-24,58106.13500759299
C,B-taper_hold_A1-blend,Arunachal Pradesh,2092,20-24,57676.57877567179
C,B-taper_hold_A1-blend,Arunachal Pradesh,2093,20-24,57238.641574436566
C,B-taper_hold_A1-blend,Arunachal Pradesh,2094,20-24,56801.968636576144
C,B-taper_hold_A1-blend,Arunachal Pradesh,2095,20-24,56380.52277241721
C,B-taper_hold_A1-blend,Arunachal Pradesh,2096,20-24,55949.234866768966
C,B-taper_hold_A1-blend,Arunachal Pradesh,2097,20-24,55520.056543499064
C,B-taper_hold_A1-blend,Arunachal Pradesh,2098,20-24,55117.587287487244
C,B-taper_hold_A1-blend,Arunachal Pradesh,2099,20-24,54709.70097794572
C,B-taper_hold_A1-blend,Arunachal Pradesh,2100,20-24,54308.0368294129
C,B-taper_hold_A1-blend,Arunachal Pradesh,1950,25-29,15687.972652877303
C,B-taper_hold_A1-blend,Arunachal Pradesh,1951,25-29,15924.976041927453
C,B-taper_hold_A1-blend,Arunachal Pradesh,1952,25-29,16192.789741485547
C,B-taper_hold_A1-blend,Arunachal Pradesh,1953,25-29,16481.560289195466
C,B-taper_hold_A1-blend,Arunachal Pradesh,1954,25-29,16767.930607282164
C,B-taper_hold_A1-blend,Arunachal Pradesh,1955,25-29,17098.488393100815
C,B-taper_hold_A1-blend,Arunachal Pradesh,1956,25-29,17442.16812816243
C,B-taper_hold_A1-blend,Arunachal Pradesh,1957,25-29,17813.157859188195
C,B-taper_hold_A1-blend,Arunachal Pradesh,1958,25-29,18152.97219504662
C,B-taper_hold_A1-blend,Arunachal Pradesh,1959,25-29,18553.313524659345
C,B-taper_hold_A1-blend,Arunachal Pradesh,1960,25-29,18933.331047935153
C,B-taper_hold_A1-blend,Arunachal Pradesh,1961,25-29,19291.89458526365
C,B-taper_hold_A1-blend,Arunachal Pradesh,1962,25-29,19682.39148142706
C,B-taper_hold_A1-blend,Arunachal Pradesh,1963,25-29,20061.06888004406
C,B-taper_hold_A1-blend,Arunachal Pradesh,1964,25-29,20418.815838419872
C,B-taper_hold_A1-blend,Arunachal Pradesh,1965,25-29,20685.88926538244
C,B-taper_hold_A1-blend,Arunachal Pradesh,1966,25-29,20903.097134748332
C,B-taper_hold_A1-blend,Arunachal Pradesh,1967,25-29,21040.229968026615
C,B-taper_hold_A1-blend,Arunachal Pradesh,1968,25-29,21190.42964059894
C,B-taper_hold_A1-blend,Arunachal Pradesh,1969,25-29,21313.440517400264
C,B-taper_hold_A1-blend,Arunachal Pradesh,1970,25-29,21570.864984856944
C,B-taper_hold_A1-blend,Arunachal Pradesh,1971,25-29,22031.424860123447
C,B-taper_hold_A1-blend,Arunachal Pradesh,1972,25-29,22501.752793989883
C,B-taper_hold_A1-blend,Arunachal Pradesh,1973,25-29,23107.79352684713
C,B-taper_hold_A1-blend,Arunachal Pradesh,1974,25-29,23688.480640714188
C,B-taper_hold_A1-blend,Arunachal Pradesh,1975,25-29,24890.906119457097
C,B-taper_hold_A1-blend,Arunachal Pradesh,1976,25-29,26232.79846500689
C,B-taper_hold_A1-blend,Arunachal Pradesh,1977,25-29,27661.32381054787
C,B-taper_hold_A1-blend,Arunachal Pradesh,1978,25-29,29255.226343289924
C,B-taper_hold_A1-blend,Arunachal Pradesh,1979,25-29,30961.95817886733
C,B-taper_hold_A1-blend,Arunachal Pradesh,1980,25-29,32337.7072280233
C,B-taper_hold_A1-blend,Arunachal Pradesh,1981,25-29,33621.25828386288
C,B-taper_hold_A1-blend,Arunachal Pradesh,1982,25-29,34853.83777342253
C,B-taper_hold_A1-blend,Arunachal Pradesh,1983,25-29,36020.08161238761
C,B-taper_hold_A1-blend,Arunachal Pradesh,1984,25-29,37105.33515543074
C,B-taper_hold_A1-blend,Arunachal Pradesh,1985,25-29,38094.68143426007
C,B-taper_hold_A1-blend,Arunachal Pradesh,1986,25-29,39084.24884623787
C,B-taper_hold_A1-blend,Arunachal Pradesh,1987,25-29,40056.71153440557
C,B-taper_hold_A1-blend,Arunachal Pradesh,1988,25-29,41034.62919937385
C,B-taper_hold_A1-blend,Arunachal Pradesh,1989,25-29,42031.97474589025
C,B-taper_hold_A1-blend,Arunachal Pradesh,1990,25-29,43040.91554754377
C,B-taper_hold_A1-blend,Arunachal Pradesh,1991,25-29,43971.15587996426
C,B-taper_hold_A1-blend,Arunachal Pradesh,1992,25-29,44487.87739193079
C,B-taper_hold_A1-blend,Arunachal Pradesh,1993,25-29,45054.6310398011
C,B-taper_hold_A1-blend,Arunachal Pradesh,1994,25-29,45669.727690248015
C,B-taper_hold_A1-blend,Arunachal Pradesh,1995,25-29,46235.98570502428
C,B-taper_hold_A1-blend,Arunachal Pradesh,1996,25-29,46924.713989794705
C,B-taper_hold_A1-blend,Arunachal Pradesh,1997,25-29,47717.30664245217
C,B-taper_hold_A1-blend,Arunachal Pradesh,1998,25-29,48532.70500072492
C,B-taper_hold_A1-blend,Arunachal Pradesh,1999,25-29,49402.21819080609
C,B-taper_hold_A1-blend,Arunachal Pradesh,2000,25-29,50347.333167754245
C,B-taper_hold_A1-blend,Arunachal Pradesh,2001,25-29,51236.969646947146
C,B-taper_hold_A1-blend,Arunachal Pradesh,2002,25-29,52167.36374449524
C,B-taper_hold_A1-blend,Arunachal Pradesh,2003,25-29,52945.37695514224
C,B-taper_hold_A1-blend,Arunachal Pradesh,2004,25-29,53683.81759962527
C,B-taper_hold_A1-blend,Arunachal Pradesh,2005,25-29,54518.25040036788
C,B-taper_hold_A1-blend,Arunachal Pradesh,2006,25-29,55464.83687098018
C,B-taper_hold_A1-blend,Arunachal Pradesh,2007,25-29,56421.13585693853
C,B-taper_hold_A1-blend,Arunachal Pradesh,2008,25-29,57408.245691725504
C,B-taper_hold_A1-blend,Arunachal Pradesh,2009,25-29,58448.31245943491
C,B-taper_hold_A1-blend,Arunachal Pradesh,2010,25-29,59526.32330131364
C,B-taper_hold_A1-blend,Arunachal Pradesh,2011,25-29,60472.97809732688
C,B-taper_hold_A1-blend,Arunachal Pradesh,2012,25-29,61806.5500746396
C,B-taper_hold_A1-blend,Arunachal Pradesh,2013,25-29,63006.26769648996
C,B-taper_hold_A1-blend,Arunachal Pradesh,2014,25-29,64049.05761389913
C,B-taper_hold_A1-blend,Arunachal Pradesh,2015,25-29,65091.08721576663
C,B-taper_hold_A1-blend,Arunachal Pradesh,2016,25-29,65898.55600554778
C,B-taper_hold_A1-blend,Arunachal Pradesh,2017,25-29,66660.25718092867
C,B-taper_hold_A1-blend,Arunachal Pradesh,2018,25-29,67367.65708402307
C,B-taper_hold_A1-blend,Arunachal Pradesh,2019,25-29,68032.84534406142
C,B-taper_hold_A1-blend,Arunachal Pradesh,2020,25-29,68582.29900219876
C,B-taper_hold_A1-blend,Arunachal Pradesh,2021,25-29,69246.29481258574
C,B-taper_hold_A1-blend,Arunachal Pradesh,2022,25-29,70033.59969804842
C,B-taper_hold_A1-blend,Arunachal Pradesh,2023,25-29,70576.84802365616
C,B-taper_hold_A1-blend,Arunachal Pradesh,2024,25-29,71186.11740021098
C,B-taper_hold_A1-blend,Arunachal Pradesh,2025,25-29,71852.35433700017
C,B-taper_hold_A1-blend,Arunachal Pradesh,2026,25-29,72670.97132800837
C,B-taper_hold_A1-blend,Arunachal Pradesh,2027,25-29,73598.43841081831
C,B-taper_hold_A1-blend,Arunachal Pradesh,2028,25-29,74332.44463291422
C,B-taper_hold_A1-blend,Arunachal Pradesh,2029,25-29,74939.27421096942
C,B-taper_hold_A1-blend,Arunachal Pradesh,2030,25-29,75366.06660159548
C,B-taper_hold_A1-blend,Arunachal Pradesh,2031,25-29,75285.98821254549
C,B-taper_hold_A1-blend,Arunachal Pradesh,2032,25-29,74785.65779844734
C,B-taper_hold_A1-blend,Arunachal Pradesh,2033,25-29,74301.7868125948
C,B-taper_hold_A1-blend,Arunachal Pradesh,2034,25-29,73882.21590480457
C,B-taper_hold_A1-blend,Arunachal Pradesh,2035,25-29,73742.20105392115
C,B-taper_hold_A1-blend,Arunachal Pradesh,2036,25-29,73612.46373224621
C,B-taper_hold_A1-blend,Arunachal Pradesh,2037,25-29,73614.68472905236
C,B-taper_hold_A1-blend,Arunachal Pradesh,2038,25-29,73685.7190098274
C,B-taper_hold_A1-blend,Arunachal Pradesh,2039,25-29,73591.53197276266
C,B-taper_hold_A1-blend,Arunachal Pradesh,2040,25-29,72930.1196052294
C,B-taper_hold_A1-blend,Arunachal Pradesh,2041,25-29,72494.02883653842
C,B-taper_hold_A1-blend,Arunachal Pradesh,2042,25-29,72208.14068358557
C,B-taper_hold_A1-blend,Arunachal Pradesh,2043,25-29,71597.97695349118
C,B-taper_hold_A1-blend,Arunachal Pradesh,2044,25-29,71298.03886517801
C,B-taper_hold_A1-blend,Arunachal Pradesh,2045,25-29,71243.09721492186
C,B-taper_hold_A1-blend,Arunachal Pradesh,2046,25-29,70749.24655909225
C,B-taper_hold_A1-blend,Arunachal Pradesh,2047,25-29,70097.2571574962
C,B-taper_hold_A1-blend,Arunachal Pradesh,2048,25-29,69841.15162069944
C,B-taper_hold_A1-blend,Arunachal Pradesh,2049,25-29,69444.63880650685
C,B-taper_hold_A1-blend,Arunachal Pradesh,2050,25-29,69306.26673064772
C,B-taper_hold_A1-blend,Arunachal Pradesh,2051,25-29,69476.36137682394
C,B-taper_hold_A1-blend,Arunachal Pradesh,2052,25-29,69692.93811629104
C,B-taper_hold_A1-blend,Arunachal Pradesh,2053,25-29,69863.92104185205
C,B-taper_hold_A1-blend,Arunachal Pradesh,2054,25-29,69986.91974023728
C,B-taper_hold_A1-blend,Arunachal Pradesh,2055,25-29,70055.75149596186
C,B-taper_hold_A1-blend,Arunachal Pradesh,2056,25-29,70117.88909787929
C,B-taper_hold_A1-blend,Arunachal Pradesh,2057,25-29,70125.8783204126
C,B-taper_hold_A1-blend,Arunachal Pradesh,2058,25-29,70074.30847264586
C,B-taper_hold_A1-blend,Arunachal Pradesh,2059,25-29,69984.12479265327
C,B-taper_hold_A1-blend,Arunachal Pradesh,2060,25-29,69842.80393470716
C,B-taper_hold_A1-blend,Arunachal Pradesh,2061,25-29,69638.77931322719
C,B-taper_hold_A1-blend,Arunachal Pradesh,2062,25-29,69386.28814525706
C,B-taper_hold_A1-blend,Arunachal Pradesh,2063,25-29,69095.79455911758
C,B-taper_hold_A1-blend,Arunachal Pradesh,2064,25-29,68752.16234109632
C,B-taper_hold_A1-blend,Arunachal Pradesh,2065,25-29,68358.54740385084
C,B-taper_hold_A1-blend,Arunachal Pradesh,2066,25-29,67944.81454510479
C,B-taper_hold_A1-blend,Arunachal Pradesh,2067,25-29,67506.92376818434
C,B-taper_hold_A1-blend,Arunachal Pradesh,2068,25-29,67046.40302671237
C,B-taper_hold_A1-blend,Arunachal Pradesh,2069,25-29,66586.92027252953
C,B-taper_hold_A1-blend,Arunachal Pradesh,2070,25-29,66127.63915466018
C,B-taper_hold_A1-blend,Arunachal Pradesh,2071,25-29,65639.12227127947
C,B-taper_hold_A1-blend,Arunachal Pradesh,2072,25-29,65168.26406029236
C,B-taper_hold_A1-blend,Arunachal Pradesh,2073,25-29,64703.5843668331
C,B-taper_hold_A1-blend,Arunachal Pradesh,2074,25-29,64259.84167494338
C,B-taper_hold_A1-blend,Arunachal Pradesh,2075,25-29,63837.9150370142
C,B-taper_hold_A1-blend,Arunachal Pradesh,2076,25-29,63449.9320989583
C,B-taper_hold_A1-blend,Arunachal Pradesh,2077,25-29,63091.00779572476
C,B-taper_hold_A1-blend,Arunachal Pradesh,2078,25-29,62757.734826259126
C,B-taper_hold_A1-blend,Arunachal Pradesh,2079,25-29,62451.66319328405
C,B-taper_hold_A1-blend,Arunachal Pradesh,2080,25-29,62134.424266795424
C,B-taper_hold_A1-blend,Arunachal Pradesh,2081,25-29,61833.524635822716
C,B-taper_hold_A1-blend,Arunachal Pradesh,2082,25-29,61560.58796953457
C,B-taper_hold_A1-blend,Arunachal Pradesh,2083,25-29,61308.854435027904
C,B-taper_hold_A1-blend,Arunachal Pradesh,2084,25-29,61050.17291292812
C,B-taper_hold_A1-blend,Arunachal Pradesh,2085,25-29,60803.5903574643
C,B-taper_hold_A1-blend,Arunachal Pradesh,2086,25-29,60542.96728446101
C,B-taper_hold_A1-blend,Arunachal Pradesh,2087,25-29,60238.59811502018
C,B-taper_hold_A1-blend,Arunachal Pradesh,2088,25-29,59933.36196947506
C,B-taper_hold_A1-blend,Arunachal Pradesh,2089,25-29,59613.571560427954
C,B-taper_hold_A1-blend,Arunachal Pradesh,2090,25-29,59292.8581956875
C,B-taper_hold_A1-blend,Arunachal Pradesh,2091,25-29,58949.372225850915
C,B-taper_hold_A1-blend,Arunachal Pradesh,2092,25-29,58609.67291012951
C,B-taper_hold_A1-blend,Arunachal Pradesh,2093,25-29,58240.90644578734
C,B-taper_hold_A1-blend,Arunachal Pradesh,2094,25-29,57852.44869928338
C,B-taper_hold_A1-blend,Arunachal Pradesh,2095,25-29,57430.05361115129
C,B-taper_hold_A1-blend,Arunachal Pradesh,2096,25-29,57007.6706055735
C,B-taper_hold_A1-blend,Arunachal Pradesh,2097,25-29,56582.82899333753
C,B-taper_hold_A1-blend,Arunachal Pradesh,2098,25-29,56147.049388319116
C,B-taper_hold_A1-blend,Arunachal Pradesh,2099,25-29,55714.39407148415
C,B-taper_hold_A1-blend,Arunachal Pradesh,2100,25-29,55297.719303686616
C,B-taper_hold_A1-blend,Arunachal Pradesh,1950,30-34,12311.755171976354
C,B-taper_hold_A1-blend,Arunachal Pradesh,1951,30-34,12489.426844714948
C,B-taper_hold_A1-blend,Arunachal Pradesh,1952,30-34,12670.522168135945
C,B-taper_hold_A1-blend,Arunachal Pradesh,1953,30-34,12850.127554128901
C,B-taper_hold_A1-blend,Arunachal Pradesh,1954,30-34,13020.553860299522
C,B-taper_hold_A1-blend,Arunachal Pradesh,1955,30-34,13225.42383613046
C,B-taper_hold_A1-blend,Arunachal Pradesh,1956,30-34,13445.621490815027
C,B-taper_hold_A1-blend,Arunachal Pradesh,1957,30-34,13684.241674620378
C,B-taper_hold_A1-blend,Arunachal Pradesh,1958,30-34,13907.649925823664
C,B-taper_hold_A1-blend,Arunachal Pradesh,1959,30-34,14183.856114256943
C,B-taper_hold_A1-blend,Arunachal Pradesh,1960,30-34,14476.628847058013
C,B-taper_hold_A1-blend,Arunachal Pradesh,1961,30-34,14786.935846252045
C,B-taper_hold_A1-blend,Arunachal Pradesh,1962,30-34,15124.043530164638
C,B-taper_hold_A1-blend,Arunachal Pradesh,1963,30-34,15459.695944308301
C,B-taper_hold_A1-blend,Arunachal Pradesh,1964,30-34,15806.420654873122
C,B-taper_hold_A1-blend,Arunachal Pradesh,1965,30-34,16135.182771767437
C,B-taper_hold_A1-blend,Arunachal Pradesh,1966,30-34,16437.085786411888
C,B-taper_hold_A1-blend,Arunachal Pradesh,1967,30-34,16738.896302642963
C,B-taper_hold_A1-blend,Arunachal Pradesh,1968,30-34,17071.94905433109
C,B-taper_hold_A1-blend,Arunachal Pradesh,1969,30-34,17331.01632164416
C,B-taper_hold_A1-blend,Arunachal Pradesh,1970,30-34,17521.25440821518
C,B-taper_hold_A1-blend,Arunachal Pradesh,1971,30-34,17722.7489100107
C,B-taper_hold_A1-blend,Arunachal Pradesh,1972,30-34,17808.761729941987
C,B-taper_hold_A1-blend,Arunachal Pradesh,1973,30-34,17909.86854336094
C,B-taper_hold_A1-blend,Arunachal Pradesh,1974,30-34,18025.377169869207
C,B-taper_hold_A1-blend,Arunachal Pradesh,1975,30-34,18275.027706211084
C,B-taper_hold_A1-blend,Arunachal Pradesh,1976,30-34,18626.814087832077
C,B-taper_hold_A1-blend,Arunachal Pradesh,1977,30-34,19056.46788528491
C,B-taper_hold_A1-blend,Arunachal Pradesh,1978,30-34,19554.518943802665
C,B-taper_hold_A1-blend,Arunachal Pradesh,1979,30-34,20009.612569998106
C,B-taper_hold_A1-blend,Arunachal Pradesh,1980,30-34,20989.367925748036
C,B-taper_hold_A1-blend,Arunachal Pradesh,1981,30-34,22046.298373163016
C,B-taper_hold_A1-blend,Arunachal Pradesh,1982,30-34,23173.18789132633
C,B-taper_hold_A1-blend,Arunachal Pradesh,1983,30-34,24408.84394775368
C,B-taper_hold_A1-blend,Arunachal Pradesh,1984,30-34,25794.61752150245
C,B-taper_hold_A1-blend,Arunachal Pradesh,1985,30-34,26821.845673747222
C,B-taper_hold_A1-blend,Arunachal Pradesh,1986,30-34,27802.864563315823
C,B-taper_hold_A1-blend,Arunachal Pradesh,1987,30-34,28742.027486086212
C,B-taper_hold_A1-blend,Arunachal Pradesh,1988,30-34,29628.09464923562
C,B-taper_hold_A1-blend,Arunachal Pradesh,1989,30-34,30439.452673609256
C,B-taper_hold_A1-blend,Arunachal Pradesh,1990,30-34,31191.207064679038
C,B-taper_hold_A1-blend,Arunachal Pradesh,1991,30-34,31962.818434508423
C,B-taper_hold_A1-blend,Arunachal Pradesh,1992,30-34,32764.899065391364
C,B-taper_hold_A1-blend,Arunachal Pradesh,1993,30-34,33585.86703157877
C,B-taper_hold_A1-blend,Arunachal Pradesh,1994,30-34,34420.664571165726
C,B-taper_hold_A1-blend,Arunachal Pradesh,1995,30-34,35233.36055038075
C,B-taper_hold_A1-blend,Arunachal Pradesh,1996,30-34,35994.91804056247
C,B-taper_hold_A1-blend,Arunachal Pradesh,1997,30-34,36736.60046969323
C,B-taper_hold_A1-blend,Arunachal Pradesh,1998,30-34,37481.341851090285
C,B-taper_hold_A1-blend,Arunachal Pradesh,1999,30-34,38246.7158139121
C,B-taper_hold_A1-blend,Arunachal Pradesh,2000,30-34,38977.85030457667
C,B-taper_hold_A1-blend,Arunachal Pradesh,2001,30-34,39750.672948157204
C,B-taper_hold_A1-blend,Arunachal Pradesh,2002,30-34,40614.46219401568
C,B-taper_hold_A1-blend,Arunachal Pradesh,2003,30-34,41474.83563286948
C,B-taper_hold_A1-blend,Arunachal Pradesh,2004,30-34,42406.591542749826
C,B-taper_hold_A1-blend,Arunachal Pradesh,2005,30-34,43442.12178232822
C,B-taper_hold_A1-blend,Arunachal Pradesh,2006,30-34,44372.00580472164
C,B-taper_hold_A1-blend,Arunachal Pradesh,2007,30-34,45351.205023400384
C,B-taper_hold_A1-blend,Arunachal Pradesh,2008,30-34,46206.39684695833
C,B-taper_hold_A1-blend,Arunachal Pradesh,2009,30-34,46998.64692852882
C,B-taper_hold_A1-blend,Arunachal Pradesh,2010,30-34,47847.21821682613
C,B-taper_hold_A1-blend,Arunachal Pradesh,2011,30-34,48877.20002794508
C,B-taper_hold_A1-blend,Arunachal Pradesh,2012,30-34,49977.3399295916
C,B-taper_hold_A1-blend,Arunachal Pradesh,2013,30-34,51208.12116621815
C,B-taper_hold_A1-blend,Arunachal Pradesh,2014,30-34,52458.96647567098
C,B-taper_hold_A1-blend,Arunachal Pradesh,2015,30-34,53849.14009538309
C,B-taper_hold_A1-blend,Arunachal Pradesh,2016,30-34,55031.6297809696
C,B-taper_hold_A1-blend,Arunachal Pradesh,2017,30-34,56379.67755588651
C,B-taper_hold_A1-blend,Arunachal Pradesh,2018,30-34,57536.804493103424
C,B-taper_hold_A1-blend,Arunachal Pradesh,2019,30-34,58681.501509025584
C,B-taper_hold_A1-blend,Arunachal Pradesh,2020,30-34,59637.56443118161
C,B-taper_hold_A1-blend,Arunachal Pradesh,2021,30-34,60556.31416267991
C,B-taper_hold_A1-blend,Arunachal Pradesh,2022,30-34,61441.184243892036
C,B-taper_hold_A1-blend,Arunachal Pradesh,2023,30-34,62169.58077399579
C,B-taper_hold_A1-blend,Arunachal Pradesh,2024,30-34,62803.76804655575
C,B-taper_hold_A1-blend,Arunachal Pradesh,2025,30-34,63465.01030785298
C,B-taper_hold_A1-blend,Arunachal Pradesh,2026,30-34,64149.669884450595
C,B-taper_hold_A1-blend,Arunachal Pradesh,2027,30-34,64817.43754152323
C,B-taper_hold_A1-blend,Arunachal Pradesh,2028,30-34,65400.933051389104
C,B-taper_hold_A1-blend,Arunachal Pradesh,2029,30-34,66114.37828187588
C,B-taper_hold_A1-blend,Arunachal Pradesh,2030,30-34,66825.25664810924
C,B-taper_hold_A1-blend,Arunachal Pradesh,2031,30-34,67590.69279765878
C,B-taper_hold_A1-blend,Arunachal Pradesh,2032,30-34,68377.74099840043
C,B-taper_hold_A1-blend,Arunachal Pradesh,2033,30-34,69156.24679077875
C,B-taper_hold_A1-blend,Arunachal Pradesh,2034,30-34,69647.02517838222
C,B-taper_hold_A1-blend,Arunachal Pradesh,2035,30-34,70052.35412974287
C,B-taper_hold_A1-blend,Arunachal Pradesh,2036,30-34,69994.89969113015
