track,variant,unit,year,band,females
B,B-hold_hold,Jharkhand,2023,70-74,297994.604577099
B,B-hold_hold,Jharkhand,2024,70-74,316496.7990776046
B,B-hold_hold,Jharkhand,2025,70-74,331392.09931515047
B,B-hold_hold,Jharkhand,2026,70-74,345706.1406260737
B,B-hold_hold,Jharkhand,2027,70-74,359519.5357168841
B,B-hold_hold,Jharkhand,2028,70-74,372633.4964075079
B,B-hold_hold,Jharkhand,2029,70-74,384758.85506820795
B,B-hold_hold,Jharkhand,2030,70-74,396141.6658312847
B,B-hold_hold,Jharkhand,2031,70-74,407785.6998982415
B,B-hold_hold,Jharkhand,2032,70-74,419629.1153530992
B,B-hold_hold,Jharkhand,2033,70-74,431841.35777448147
B,B-hold_hold,Jharkhand,2034,70-74,444571.1952110378
B,B-hold_hold,Jharkhand,2035,70-74,457738.14207222173
B,B-hold_hold,Jharkhand,2036,70-74,470354.21072193
B,B-hold_hold,Jharkhand,2037,70-74,483163.3897053665
B,B-hold_hold,Jharkhand,2038,70-74,496491.392491619
B,B-hold_hold,Jharkhand,2039,70-74,510563.84991493926
B,B-hold_hold,Jharkhand,2040,70-74,524590.3337316561
B,B-hold_hold,Jharkhand,2041,70-74,539490.6974217264
B,B-hold_hold,Jharkhand,2042,70-74,555456.3352533785
B,B-hold_hold,Jharkhand,2043,70-74,571519.9794924718
B,B-hold_hold,Jharkhand,2044,70-74,588114.6082948373
B,B-hold_hold,Jharkhand,2045,70-74,605556.5921062859
B,B-hold_hold,Jharkhand,2046,70-74,622222.4694058897
B,B-hold_hold,Jharkhand,2047,70-74,639413.123772575
B,B-hold_hold,Jharkhand,2048,70-74,655685.7890267601
B,B-hold_hold,Jharkhand,2049,70-74,671599.2669416115
B,B-hold_hold,Jharkhand,2050,70-74,688711.7873630647
B,B-hold_hold,Jharkhand,2051,70-74,708912.717220563
B,B-hold_hold,Jharkhand,2052,70-74,729137.5448790976
B,B-hold_hold,Jharkhand,2053,70-74,751001.7235539291
B,B-hold_hold,Jharkhand,2054,70-74,773950.900530595
B,B-hold_hold,Jharkhand,2055,70-74,797275.6416198225
B,B-hold_hold,Jharkhand,2056,70-74,818832.538640195
B,B-hold_hold,Jharkhand,2057,70-74,841341.0893172583
B,B-hold_hold,Jharkhand,2058,70-74,861599.2213580881
B,B-hold_hold,Jharkhand,2059,70-74,880610.0068263914
B,B-hold_hold,Jharkhand,2060,70-74,897710.6842772956
B,B-hold_hold,Jharkhand,2061,70-74,913092.181887165
B,B-hold_hold,Jharkhand,2062,70-74,925992.7572479689
B,B-hold_hold,Jharkhand,2063,70-74,939015.6817231204
B,B-hold_hold,Jharkhand,2064,70-74,950444.6779527387
B,B-hold_hold,Jharkhand,2065,70-74,961429.9123556683
B,B-hold_hold,Jharkhand,2066,70-74,972475.1031211267
B,B-hold_hold,Jharkhand,2067,70-74,983068.8203581432
B,B-hold_hold,Jharkhand,2068,70-74,993400.5939674895
B,B-hold_hold,Jharkhand,2069,70-74,1004182.5063876666
B,B-hold_hold,Jharkhand,2070,70-74,1014692.5389490688
B,B-hold_hold,Jharkhand,2071,70-74,1027086.3877095314
B,B-hold_hold,Jharkhand,2072,70-74,1040773.7685090619
B,B-hold_hold,Jharkhand,2073,70-74,1052663.0516405536
B,B-hold_hold,Jharkhand,2074,70-74,1061040.3537614283
B,B-hold_hold,Jharkhand,2075,70-74,1066516.6577476466
B,B-hold_hold,Jharkhand,2076,70-74,1065907.3909371856
B,B-hold_hold,Jharkhand,2077,70-74,1060433.5868982389
B,B-hold_hold,Jharkhand,2078,70-74,1053671.2930867549
B,B-hold_hold,Jharkhand,2079,70-74,1048859.6996568416
B,B-hold_hold,Jharkhand,2080,70-74,1046599.853253355
B,B-hold_hold,Jharkhand,2081,70-74,1045263.4407627825
B,B-hold_hold,Jharkhand,2082,70-74,1045278.1014705104
B,B-hold_hold,Jharkhand,2083,70-74,1045848.110634411
B,B-hold_hold,Jharkhand,2084,70-74,1043617.1195545165
B,B-hold_hold,Jharkhand,2085,70-74,1032995.902897513
B,B-hold_hold,Jharkhand,2086,70-74,1025607.5841544513
B,B-hold_hold,Jharkhand,2087,70-74,1020370.89375841
B,B-hold_hold,Jharkhand,2088,70-74,1010553.727939108
B,B-hold_hold,Jharkhand,2089,70-74,1005351.1893651151
B,B-hold_hold,Jharkhand,2090,70-74,1003323.1601060779
B,B-hold_hold,Jharkhand,2091,70-74,995106.0876565131
B,B-hold_hold,Jharkhand,2092,70-74,984830.4781168003
B,B-hold_hold,Jharkhand,2093,70-74,980069.900560021
B,B-hold_hold,Jharkhand,2094,70-74,973529.8266377829
B,B-hold_hold,Jharkhand,2095,70-74,970582.7701525477
B,B-hold_hold,Jharkhand,2096,70-74,971766.6223015761
B,B-hold_hold,Jharkhand,2097,70-74,973553.7879968005
B,B-hold_hold,Jharkhand,2098,70-74,974690.5648675463
B,B-hold_hold,Jharkhand,2099,70-74,975125.6404367664
B,B-hold_hold,Jharkhand,2100,70-74,974888.5691658484
B,B-hold_hold,Jharkhand,1950,75+,24949.760204758208
B,B-hold_hold,Jharkhand,1951,75+,24996.91735994621
B,B-hold_hold,Jharkhand,1952,75+,25303.86896650062
B,B-hold_hold,Jharkhand,1953,75+,25701.356166761234
B,B-hold_hold,Jharkhand,1954,75+,26007.140364913575
B,B-hold_hold,Jharkhand,1955,75+,26101.024577457276
B,B-hold_hold,Jharkhand,1956,75+,26142.083559808263
B,B-hold_hold,Jharkhand,1957,75+,25885.944940016718
B,B-hold_hold,Jharkhand,1958,75+,25627.133569409943
B,B-hold_hold,Jharkhand,1959,75+,25658.622874991514
B,B-hold_hold,Jharkhand,1960,75+,26341.37246254744
B,B-hold_hold,Jharkhand,1961,75+,27401.62506179732
B,B-hold_hold,Jharkhand,1962,75+,28990.928716091337
B,B-hold_hold,Jharkhand,1963,75+,30979.332437517205
B,B-hold_hold,Jharkhand,1964,75+,32919.56520172173
B,B-hold_hold,Jharkhand,1965,75+,34343.88025540519
B,B-hold_hold,Jharkhand,1966,75+,35368.35793138707
B,B-hold_hold,Jharkhand,1967,75+,36026.99131905854
B,B-hold_hold,Jharkhand,1968,75+,36358.366338234744
B,B-hold_hold,Jharkhand,1969,75+,36910.88844641477
B,B-hold_hold,Jharkhand,1970,75+,38007.36142740191
B,B-hold_hold,Jharkhand,1971,75+,39446.53021693775
B,B-hold_hold,Jharkhand,1972,75+,41394.028562381325
B,B-hold_hold,Jharkhand,1973,75+,43742.39344819674
B,B-hold_hold,Jharkhand,1974,75+,46177.08511321623
B,B-hold_hold,Jharkhand,1975,75+,48376.375018217426
B,B-hold_hold,Jharkhand,1976,75+,50479.59950023954
B,B-hold_hold,Jharkhand,1977,75+,52365.87034712306
B,B-hold_hold,Jharkhand,1978,75+,54148.73338660407
B,B-hold_hold,Jharkhand,1979,75+,56011.45637716732
B,B-hold_hold,Jharkhand,1980,75+,58238.1496583429
B,B-hold_hold,Jharkhand,1981,75+,60694.48446071091
B,B-hold_hold,Jharkhand,1982,75+,63434.89888133532
B,B-hold_hold,Jharkhand,1983,75+,66418.94836333983
B,B-hold_hold,Jharkhand,1984,75+,69469.63228808233
B,B-hold_hold,Jharkhand,1985,75+,72404.51237146898
B,B-hold_hold,Jharkhand,1986,75+,75294.3857888293
B,B-hold_hold,Jharkhand,1987,75+,78140.14345710169
B,B-hold_hold,Jharkhand,1988,75+,80950.40269356969
B,B-hold_hold,Jharkhand,1989,75+,83796.03747674715
B,B-hold_hold,Jharkhand,1990,75+,86758.75103414053
B,B-hold_hold,Jharkhand,1991,75+,89817.60681769738
B,B-hold_hold,Jharkhand,1992,75+,93832.55707838634
B,B-hold_hold,Jharkhand,1993,75+,97904.47714540437
B,B-hold_hold,Jharkhand,1994,75+,102000.70207443499
B,B-hold_hold,Jharkhand,1995,75+,106094.9474048066
B,B-hold_hold,Jharkhand,1996,75+,110211.66827751379
B,B-hold_hold,Jharkhand,1997,75+,114356.26871776514
B,B-hold_hold,Jharkhand,1998,75+,118552.82746750132
B,B-hold_hold,Jharkhand,1999,75+,122853.96081787975
B,B-hold_hold,Jharkhand,2000,75+,127323.61971223251
B,B-hold_hold,Jharkhand,2001,75+,131989.5172932119
B,B-hold_hold,Jharkhand,2002,75+,136737.10136216736
B,B-hold_hold,Jharkhand,2003,75+,141494.13218563277
B,B-hold_hold,Jharkhand,2004,75+,146255.07911547346
B,B-hold_hold,Jharkhand,2005,75+,151033.15530099947
B,B-hold_hold,Jharkhand,2006,75+,155808.53511555743
B,B-hold_hold,Jharkhand,2007,75+,160597.74511419353
B,B-hold_hold,Jharkhand,2008,75+,165438.24919773906
B,B-hold_hold,Jharkhand,2009,75+,170392.65122516616
B,B-hold_hold,Jharkhand,2010,75+,175497.68295345784
B,B-hold_hold,Jharkhand,2011,75+,180738.65297095102
B,B-hold_hold,Jharkhand,2012,75+,187747.16188710224
B,B-hold_hold,Jharkhand,2013,75+,195286.04411172608
B,B-hold_hold,Jharkhand,2014,75+,203032.86141673077
B,B-hold_hold,Jharkhand,2015,75+,210560.33725763494
B,B-hold_hold,Jharkhand,2016,75+,217972.46270912103
B,B-hold_hold,Jharkhand,2017,75+,225368.38074054875
B,B-hold_hold,Jharkhand,2018,75+,232820.1068969982
B,B-hold_hold,Jharkhand,2019,75+,240430.33001126916
B,B-hold_hold,Jharkhand,2020,75+,248305.48874519655
B,B-hold_hold,Jharkhand,2021,75+,255003.20116189375
B,B-hold_hold,Jharkhand,2022,75+,255115.44499838693
B,B-hold_hold,Jharkhand,2023,75+,264298.87044494314
B,B-hold_hold,Jharkhand,2024,75+,273422.53397184535
B,B-hold_hold,Jharkhand,2025,75+,287402.8693761744
B,B-hold_hold,Jharkhand,2026,75+,302517.0809084769
B,B-hold_hold,Jharkhand,2027,75+,318579.8422902156
B,B-hold_hold,Jharkhand,2028,75+,335680.80424570164
B,B-hold_hold,Jharkhand,2029,75+,353692.28431178414
B,B-hold_hold,Jharkhand,2030,75+,372607.6457617597
B,B-hold_hold,Jharkhand,2031,75+,392083.6929457188
B,B-hold_hold,Jharkhand,2032,75+,411989.6211579247
B,B-hold_hold,Jharkhand,2033,75+,432282.48779556993
B,B-hold_hold,Jharkhand,2034,75+,452709.579485102
B,B-hold_hold,Jharkhand,2035,75+,473314.37227781035
B,B-hold_hold,Jharkhand,2036,75+,494416.6371593761
B,B-hold_hold,Jharkhand,2037,75+,515906.4366735085
B,B-hold_hold,Jharkhand,2038,75+,537794.4868588329
B,B-hold_hold,Jharkhand,2039,75+,560008.9918255261
B,B-hold_hold,Jharkhand,2040,75+,582554.6270926367
B,B-hold_hold,Jharkhand,2041,75+,605134.967890405
B,B-hold_hold,Jharkhand,2042,75+,628090.5896953129
B,B-hold_hold,Jharkhand,2043,75+,651722.1691753165
B,B-hold_hold,Jharkhand,2044,75+,676082.7216957376
B,B-hold_hold,Jharkhand,2045,75+,700676.814823679
B,B-hold_hold,Jharkhand,2046,75+,725824.7059243206
B,B-hold_hold,Jharkhand,2047,75+,752014.1394965536
B,B-hold_hold,Jharkhand,2048,75+,778823.4245152966
B,B-hold_hold,Jharkhand,2049,75+,806617.4711216118
B,B-hold_hold,Jharkhand,2050,75+,835128.7235224165
B,B-hold_hold,Jharkhand,2051,75+,863611.0755672214
B,B-hold_hold,Jharkhand,2052,75+,893358.2182733661
B,B-hold_hold,Jharkhand,2053,75+,923068.5844135698
B,B-hold_hold,Jharkhand,2054,75+,953377.1031987923
B,B-hold_hold,Jharkhand,2055,75+,985088.5444228895
B,B-hold_hold,Jharkhand,2056,75+,1018814.2871153031
B,B-hold_hold,Jharkhand,2057,75+,1053651.5010994433
B,B-hold_hold,Jharkhand,2058,75+,1089480.4585704065
B,B-hold_hold,Jharkhand,2059,75+,1126567.460148377
B,B-hold_hold,Jharkhand,2060,75+,1165092.058316557
B,B-hold_hold,Jharkhand,2061,75+,1204155.4237619718
B,B-hold_hold,Jharkhand,2062,75+,1244727.5854802919
B,B-hold_hold,Jharkhand,2063,75+,1284568.7031229115
B,B-hold_hold,Jharkhand,2064,75+,1324585.8587646158
B,B-hold_hold,Jharkhand,2065,75+,1364556.7612849914
B,B-hold_hold,Jharkhand,2066,75+,1403682.6657200991
B,B-hold_hold,Jharkhand,2067,75+,1442491.7645154987
B,B-hold_hold,Jharkhand,2068,75+,1480641.709262989
B,B-hold_hold,Jharkhand,2069,75+,1517796.8667293745
B,B-hold_hold,Jharkhand,2070,75+,1554585.529398914
B,B-hold_hold,Jharkhand,2071,75+,1590669.1457614237
B,B-hold_hold,Jharkhand,2072,75+,1626129.1294690645
B,B-hold_hold,Jharkhand,2073,75+,1660850.3184083523
B,B-hold_hold,Jharkhand,2074,75+,1695225.769972611
B,B-hold_hold,Jharkhand,2075,75+,1729133.7794596213
B,B-hold_hold,Jharkhand,2076,75+,1763851.2970181806
B,B-hold_hold,Jharkhand,2077,75+,1799058.4261453177
B,B-hold_hold,Jharkhand,2078,75+,1832565.7059946598
B,B-hold_hold,Jharkhand,2079,75+,1863371.508592806
B,B-hold_hold,Jharkhand,2080,75+,1892116.4114287584
B,B-hold_hold,Jharkhand,2081,75+,1917656.9833708536
B,B-hold_hold,Jharkhand,2082,75+,1940654.1827780413
B,B-hold_hold,Jharkhand,2083,75+,1961521.2596376566
B,B-hold_hold,Jharkhand,2084,75+,1981554.6663474175
B,B-hold_hold,Jharkhand,2085,75+,2001712.7117260487
B,B-hold_hold,Jharkhand,2086,75+,2019815.380103243
B,B-hold_hold,Jharkhand,2087,75+,2036746.7682000748
B,B-hold_hold,Jharkhand,2088,75+,2052429.0396071423
B,B-hold_hold,Jharkhand,2089,75+,2065696.0131839854
B,B-hold_hold,Jharkhand,2090,75+,2073592.964857371
B,B-hold_hold,Jharkhand,2091,75+,2082322.5040939874
B,B-hold_hold,Jharkhand,2092,75+,2091892.6012417423
B,B-hold_hold,Jharkhand,2093,75+,2097581.860682399
B,B-hold_hold,Jharkhand,2094,75+,2104778.6926023834
B,B-hold_hold,Jharkhand,2095,75+,2109585.6753226714
B,B-hold_hold,Jharkhand,2096,75+,2111276.9580454296
B,B-hold_hold,Jharkhand,2097,75+,2112743.3294743486
B,B-hold_hold,Jharkhand,2098,75+,2114705.855060581
B,B-hold_hold,Jharkhand,2099,75+,2117240.2531092595
B,B-hold_hold,Jharkhand,2100,75+,2120410.553127895
B,B-hold_hold,Karnataka,1950,00-04,1045822.6676438394
B,B-hold_hold,Karnataka,1951,00-04,1089711.0164103014
B,B-hold_hold,Karnataka,1952,00-04,1135575.3011603262
B,B-hold_hold,Karnataka,1953,00-04,1185695.4029674653
B,B-hold_hold,Karnataka,1954,00-04,1241231.3259244768
B,B-hold_hold,Karnataka,1955,00-04,1281449.2364621505
B,B-hold_hold,Karnataka,1956,00-04,1319553.8415599794
B,B-hold_hold,Karnataka,1957,00-04,1356163.4083778877
B,B-hold_hold,Karnataka,1958,00-04,1389797.669095312
B,B-hold_hold,Karnataka,1959,00-04,1420672.3226300518
B,B-hold_hold,Karnataka,1960,00-04,1449091.104858792
B,B-hold_hold,Karnataka,1961,00-04,1478759.643688279
B,B-hold_hold,Karnataka,1962,00-04,1509071.1786903802
B,B-hold_hold,Karnataka,1963,00-04,1540237.8103140446
B,B-hold_hold,Karnataka,1964,00-04,1573493.604162119
B,B-hold_hold,Karnataka,1965,00-04,1608399.839933316
B,B-hold_hold,Karnataka,1966,00-04,1635208.2236655746
B,B-hold_hold,Karnataka,1967,00-04,1660247.918114535
B,B-hold_hold,Karnataka,1968,00-04,1684809.0998915345
B,B-hold_hold,Karnataka,1969,00-04,1714253.3202150413
B,B-hold_hold,Karnataka,1970,00-04,1742674.1527341737
B,B-hold_hold,Karnataka,1971,00-04,1774394.1953931097
B,B-hold_hold,Karnataka,1972,00-04,1808261.394204693
B,B-hold_hold,Karnataka,1973,00-04,1842314.2070607694
B,B-hold_hold,Karnataka,1974,00-04,1877342.9581435702
B,B-hold_hold,Karnataka,1975,00-04,1915751.173590101
B,B-hold_hold,Karnataka,1976,00-04,1951394.8025772797
B,B-hold_hold,Karnataka,1977,00-04,1988057.425889421
B,B-hold_hold,Karnataka,1978,00-04,2021289.5786339918
B,B-hold_hold,Karnataka,1979,00-04,2052033.5993808806
B,B-hold_hold,Karnataka,1980,00-04,2086328.1791326022
B,B-hold_hold,Karnataka,1981,00-04,2128477.8816464124
B,B-hold_hold,Karnataka,1982,00-04,2169404.648705221
B,B-hold_hold,Karnataka,1983,00-04,2214445.428042787
B,B-hold_hold,Karnataka,1984,00-04,2262180.5818544356
B,B-hold_hold,Karnataka,1985,00-04,2310203.7805448677
B,B-hold_hold,Karnataka,1986,00-04,2352284.275297274
B,B-hold_hold,Karnataka,1987,00-04,2396316.981244417
B,B-hold_hold,Karnataka,1988,00-04,2433385.6038968903
B,B-hold_hold,Karnataka,1989,00-04,2466570.683647761
B,B-hold_hold,Karnataka,1990,00-04,2494088.258642442
B,B-hold_hold,Karnataka,1991,00-04,2516767.4412099747
B,B-hold_hold,Karnataka,1992,00-04,2495518.400963054
B,B-hold_hold,Karnataka,1993,00-04,2476096.4042660906
B,B-hold_hold,Karnataka,1994,00-04,2454341.8594615036
B,B-hold_hold,Karnataka,1995,00-04,2433712.0965372864
B,B-hold_hold,Karnataka,1996,00-04,2417003.8275609706
B,B-hold_hold,Karnataka,1997,00-04,2403194.6725076176
B,B-hold_hold,Karnataka,1998,00-04,2393557.779711299
B,B-hold_hold,Karnataka,1999,00-04,2390471.449593992
B,B-hold_hold,Karnataka,2000,00-04,2392763.537436368
B,B-hold_hold,Karnataka,2001,00-04,2406392.130829009
B,B-hold_hold,Karnataka,2002,00-04,2428328.152749357
B,B-hold_hold,Karnataka,2003,00-04,2448551.9263230725
B,B-hold_hold,Karnataka,2004,00-04,2464324.7292228234
B,B-hold_hold,Karnataka,2005,00-04,2477171.131645923
B,B-hold_hold,Karnataka,2006,00-04,2478040.0183365946
B,B-hold_hold,Karnataka,2007,00-04,2470416.186055825
B,B-hold_hold,Karnataka,2008,00-04,2460689.5353555284
B,B-hold_hold,Karnataka,2009,00-04,2456704.4328747955
B,B-hold_hold,Karnataka,2010,00-04,2460458.4971665717
B,B-hold_hold,Karnataka,2011,00-04,2468363.229095975
B,B-hold_hold,Karnataka,2012,00-04,2457983.4170915144
B,B-hold_hold,Karnataka,2013,00-04,2449515.7021788415
B,B-hold_hold,Karnataka,2014,00-04,2435265.284110112
B,B-hold_hold,Karnataka,2015,00-04,2402533.4460133086
B,B-hold_hold,Karnataka,2016,00-04,2377215.403129322
B,B-hold_hold,Karnataka,2017,00-04,2357890.646250026
B,B-hold_hold,Karnataka,2018,00-04,2328453.3277538116
B,B-hold_hold,Karnataka,2019,00-04,2309429.0415510135
B,B-hold_hold,Karnataka,2020,00-04,2298182.0432627024
B,B-hold_hold,Karnataka,2021,00-04,2274383.3660883578
B,B-hold_hold,Karnataka,2022,00-04,2245757.7728851116
B,B-hold_hold,Karnataka,2023,00-04,2228799.3382107555
B,B-hold_hold,Karnataka,2024,00-04,2208111.4233727893
B,B-hold_hold,Karnataka,2025,00-04,2194793.2245264584
B,B-hold_hold,Karnataka,2026,00-04,2191338.1536020064
B,B-hold_hold,Karnataka,2027,00-04,2189464.464955683
B,B-hold_hold,Karnataka,2028,00-04,2186331.6630087136
B,B-hold_hold,Karnataka,2029,00-04,2181804.7350370996
B,B-hold_hold,Karnataka,2030,00-04,2175915.574126968
B,B-hold_hold,Karnataka,2031,00-04,2169874.589257021
B,B-hold_hold,Karnataka,2032,00-04,2162416.352858617
B,B-hold_hold,Karnataka,2033,00-04,2153363.4621538087
B,B-hold_hold,Karnataka,2034,00-04,2143378.352226601
B,B-hold_hold,Karnataka,2035,00-04,2132118.725402295
B,B-hold_hold,Karnataka,2036,00-04,2119308.3224014286
B,B-hold_hold,Karnataka,2037,00-04,2105413.956654883
B,B-hold_hold,Karnataka,2038,00-04,2090647.3371227814
B,B-hold_hold,Karnataka,2039,00-04,2074416.8530901887
B,B-hold_hold,Karnataka,2040,00-04,2057055.913994685
B,B-hold_hold,Karnataka,2041,00-04,2039382.8007068413
B,B-hold_hold,Karnataka,2042,00-04,2021087.9532217032
B,B-hold_hold,Karnataka,2043,00-04,2002472.4052715148
B,B-hold_hold,Karnataka,2044,00-04,1984121.734831086
B,B-hold_hold,Karnataka,2045,00-04,1966184.9103632395
B,B-hold_hold,Karnataka,2046,00-04,1947673.8092537504
B,B-hold_hold,Karnataka,2047,00-04,1929790.1131172727
B,B-hold_hold,Karnataka,2048,00-04,1912381.837120921
B,B-hold_hold,Karnataka,2049,00-04,1895602.8965744206
B,B-hold_hold,Karnataka,2050,00-04,1879670.6309953455
B,B-hold_hold,Karnataka,2051,00-04,1865021.9716418239
B,B-hold_hold,Karnataka,2052,00-04,1851291.2138074706
B,B-hold_hold,Karnataka,2053,00-04,1838463.0745506366
B,B-hold_hold,Karnataka,2054,00-04,1826494.6811981658
B,B-hold_hold,Karnataka,2055,00-04,1814336.3369682885
B,B-hold_hold,Karnataka,2056,00-04,1802790.1147697726
B,B-hold_hold,Karnataka,2057,00-04,1791995.290462973
B,B-hold_hold,Karnataka,2058,00-04,1781981.0222918272
B,B-hold_hold,Karnataka,2059,00-04,1771894.6025487848
B,B-hold_hold,Karnataka,2060,00-04,1762277.2484596043
B,B-hold_hold,Karnataka,2061,00-04,1752456.9932108817
B,B-hold_hold,Karnataka,2062,00-04,1741467.9548903212
B,B-hold_hold,Karnataka,2063,00-04,1730430.292684351
B,B-hold_hold,Karnataka,2064,00-04,1719193.1478715788
B,B-hold_hold,Karnataka,2065,00-04,1707983.5123537765
B,B-hold_hold,Karnataka,2066,00-04,1696265.2766251597
B,B-hold_hold,Karnataka,2067,00-04,1684810.9933861506
B,B-hold_hold,Karnataka,2068,00-04,1672473.5169928253
B,B-hold_hold,Karnataka,2069,00-04,1659741.4591770505
B,B-hold_hold,Karnataka,2070,00-04,1646104.731652114
B,B-hold_hold,Karnataka,2071,00-04,1632444.5568772254
B,B-hold_hold,Karnataka,2072,00-04,1618754.8216757232
B,B-hold_hold,Karnataka,2073,00-04,1604808.0113083564
B,B-hold_hold,Karnataka,2074,00-04,1591086.6645485987
B,B-hold_hold,Karnataka,2075,00-04,1577814.9178012316
B,B-hold_hold,Karnataka,2076,00-04,1564262.0051457668
B,B-hold_hold,Karnataka,2077,00-04,1550828.500526512
B,B-hold_hold,Karnataka,2078,00-04,1538178.4075399037
B,B-hold_hold,Karnataka,2079,00-04,1525533.904892478
B,B-hold_hold,Karnataka,2080,00-04,1513056.7504561224
B,B-hold_hold,Karnataka,2081,00-04,1501319.8936696535
B,B-hold_hold,Karnataka,2082,00-04,1489357.7743669124
B,B-hold_hold,Karnataka,2083,00-04,1477869.74800147
B,B-hold_hold,Karnataka,2084,00-04,1466887.4261315817
B,B-hold_hold,Karnataka,2085,00-04,1456415.8762589528
B,B-hold_hold,Karnataka,2086,00-04,1446052.473307633
B,B-hold_hold,Karnataka,2087,00-04,1436652.9815735035
B,B-hold_hold,Karnataka,2088,00-04,1427469.8239002603
B,B-hold_hold,Karnataka,2089,00-04,1418617.9440964204
B,B-hold_hold,Karnataka,2090,00-04,1409975.5612479919
B,B-hold_hold,Karnataka,2091,00-04,1401258.7343864194
B,B-hold_hold,Karnataka,2092,00-04,1392466.2971819458
B,B-hold_hold,Karnataka,2093,00-04,1383520.9099061668
B,B-hold_hold,Karnataka,2094,00-04,1373894.9088894734
B,B-hold_hold,Karnataka,2095,00-04,1364053.297740708
B,B-hold_hold,Karnataka,2096,00-04,1354007.9006305167
B,B-hold_hold,Karnataka,2097,00-04,1343888.5019081237
B,B-hold_hold,Karnataka,2098,00-04,1333702.3408616802
B,B-hold_hold,Karnataka,2099,00-04,1323436.909609992
B,B-hold_hold,Karnataka,2100,00-04,1313420.0674697263
B,B-hold_hold,Karnataka,1950,05-09,1053552.105733445
B,B-hold_hold,Karnataka,1951,05-09,1069065.3262962576
B,B-hold_hold,Karnataka,1952,05-09,1089114.8864203147
B,B-hold_hold,Karnataka,1953,05-09,1111679.8398052857
B,B-hold_hold,Karnataka,1954,05-09,1133331.0699982448
B,B-hold_hold,Karnataka,1955,05-09,1181137.804848711
B,B-hold_hold,Karnataka,1956,05-09,1234059.8470689696
B,B-hold_hold,Karnataka,1957,05-09,1290694.3090594208
B,B-hold_hold,Karnataka,1958,05-09,1352501.711072869
B,B-hold_hold,Karnataka,1959,05-09,1421995.174872439
B,B-hold_hold,Karnataka,1960,05-09,1471658.5686250064
B,B-hold_hold,Karnataka,1961,05-09,1518855.6440340085
B,B-hold_hold,Karnataka,1962,05-09,1564201.7128726167
B,B-hold_hold,Karnataka,1963,05-09,1606589.499206983
B,B-hold_hold,Karnataka,1964,05-09,1645157.7355963637
B,B-hold_hold,Karnataka,1965,05-09,1680486.974615205
B,B-hold_hold,Karnataka,1966,05-09,1715440.30716273
B,B-hold_hold,Karnataka,1967,05-09,1750617.9369105378
B,B-hold_hold,Karnataka,1968,05-09,1786670.727213474
B,B-hold_hold,Karnataka,1969,05-09,1824724.2844642885
B,B-hold_hold,Karnataka,1970,05-09,1863484.911433845
B,B-hold_hold,Karnataka,1971,05-09,1899206.5384893555
B,B-hold_hold,Karnataka,1972,05-09,1933569.281611738
B,B-hold_hold,Karnataka,1973,05-09,1968845.4837984825
B,B-hold_hold,Karnataka,1974,05-09,2005606.18902864
B,B-hold_hold,Karnataka,1975,05-09,2041954.6438228576
B,B-hold_hold,Karnataka,1976,05-09,2081477.0677602126
B,B-hold_hold,Karnataka,1977,05-09,2124842.6546544535
B,B-hold_hold,Karnataka,1978,05-09,2168743.628295011
B,B-hold_hold,Karnataka,1979,05-09,2214367.4537702384
B,B-hold_hold,Karnataka,1980,05-09,2263884.8905834793
B,B-hold_hold,Karnataka,1981,05-09,2310586.304044707
B,B-hold_hold,Karnataka,1982,05-09,2358494.569563789
B,B-hold_hold,Karnataka,1983,05-09,2402754.80963372
B,B-hold_hold,Karnataka,1984,05-09,2444869.435152577
B,B-hold_hold,Karnataka,1985,05-09,2489984.2338209455
B,B-hold_hold,Karnataka,1986,05-09,2544999.3291899515
B,B-hold_hold,Karnataka,1987,05-09,2598865.416456429
B,B-hold_hold,Karnataka,1988,05-09,2657991.5530448346
B,B-hold_hold,Karnataka,1989,05-09,2720316.4339499376
B,B-hold_hold,Karnataka,1990,05-09,2783164.7630315823
B,B-hold_hold,Karnataka,1991,05-09,2839151.4255479253
B,B-hold_hold,Karnataka,1992,05-09,2858835.3927284204
B,B-hold_hold,Karnataka,1993,05-09,2869086.786394319
B,B-hold_hold,Karnataka,1994,05-09,2873406.347224681
B,B-hold_hold,Karnataka,1995,05-09,2870152.0429555187
B,B-hold_hold,Karnataka,1996,05-09,2861533.157430407
B,B-hold_hold,Karnataka,1997,05-09,2845422.9566303375
B,B-hold_hold,Karnataka,1998,05-09,2831184.0979315755
B,B-hold_hold,Karnataka,1999,05-09,2814080.3288138304
B,B-hold_hold,Karnataka,2000,05-09,2798026.7652286114
B,B-hold_hold,Karnataka,2001,05-09,2785361.6516116215
B,B-hold_hold,Karnataka,2002,05-09,2771035.0152697214
B,B-hold_hold,Karnataka,2003,05-09,2752197.7558753067
B,B-hold_hold,Karnataka,2004,05-09,2731933.360971448
B,B-hold_hold,Karnataka,2005,05-09,2708982.3959988947
B,B-hold_hold,Karnataka,2006,05-09,2689134.956231593
B,B-hold_hold,Karnataka,2007,05-09,2672130.0251762285
B,B-hold_hold,Karnataka,2008,05-09,2650451.7662184546
B,B-hold_hold,Karnataka,2009,05-09,2620986.8605527924
B,B-hold_hold,Karnataka,2010,05-09,2586246.0560435005
B,B-hold_hold,Karnataka,2011,05-09,2538815.413389517
